VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
281923,2018-05-01 10:43:54.580,3.981528282,51.43124008,5698239.164,568232.3005,48.7,9.6
281923,2018-05-01 06:07:38.973,3.652688265,51.08962631,5659994.345,545710.3745,121.9,3.5
281923,2018-05-01 06:15:49.757,3.666911602,51.08876801,5659907.824,546707.347,69.6,3.5
281923,2018-05-01 10:47:24.050,3.994548321,51.43563461,5698740.076,569130.7531,74.9,9.5
281923,2018-05-01 10:50:52.177,4.009045124,51.43424225,5698599.011,570140.531,109.3,9.9
281923,2018-05-01 13:50:57.813,4.244068146,51.27486038,5681126.164,586777.5056,188.4,7.4
281923,2018-05-01 10:54:12.347,4.022538185,51.43058777,5698205.606,571084.1074,121.1,9.8
281923,2018-05-01 10:57:43.567,4.033490181,51.4241333,5697498.499,571855.5661,140.9,9.7
281923,2018-05-01 11:01:13.757,4.042620182,51.41662979,5696673.043,572502.2048,142.7,9.5
281923,2018-05-01 13:55:17.127,4.253105164,51.26773453,5680344.464,587421.3654,119.2,8.5
281923,2018-05-01 11:04:43.667,4.051849842,51.40949631,5695888.917,573155.3904,136.9,9.3
281923,2018-05-01 11:08:14.620,4.062901497,51.40328979,5695209.795,573934.0143,131,9.7
281923,2018-05-01 11:11:32.357,4.074198246,51.39750671,5694578.13,574729.2052,133.1,9.9
281923,2018-05-01 13:59:08.380,4.265946865,51.26354218,5679893.627,588325.2562,110.2,7.6
281923,2018-05-01 11:14:53.543,4.08477354,51.3910675,5693872.879,575475.4778,141.7,9.9
281923,2018-05-01 11:18:14.513,4.092508316,51.38340759,5693029.036,576026.3206,153.3,9.5
281923,2018-05-01 11:21:23.827,4.098258495,51.37490845,5692089.853,576440.6143,148.6,11.4
281923,2018-05-01 11:24:32.297,4.110273361,51.36925507,5691473.754,577286.3645,94.7,10.7
281923,2018-05-01 11:27:33.050,4.125219822,51.3695755,5691525.246,578326.2149,81.1,11.3
281923,2018-05-01 06:45:59.393,3.674366713,51.09058762,5660114.927,547227.6095,67.6,5.2
281923,2018-05-01 11:30:33.050,4.139301777,51.37194824,5691804.243,579302.328,66,10.8
281923,2018-05-01 11:33:43.477,4.152841568,51.37625122,5692297.489,580237.2291,56.8,10.5
281923,2018-05-01 06:51:49.740,3.688111782,51.09393311,5660495.865,548186.7249,63.1,5.9
281923,2018-05-01 11:37:13.667,4.165851593,51.38179016,5692927.768,581132.8996,54.4,9.9
281923,2018-05-02 02:31:08.627,4.215750217,51.27515411,5681125.744,584801.7688,0,0
281923,2018-05-01 11:40:53.797,4.17952013,51.38672256,5693491.494,582075.2546,65.8,9.4
281923,2018-05-01 06:57:19.320,3.700026751,51.09902573,5661070.05,549015.7065,51.3,5.9
281923,2018-05-01 11:44:24.723,4.193779945,51.38875961,5693734.085,583063.7838,89.1,9.6
281923,2018-05-01 20:07:18.147,4.215753555,51.27518845,5681129.566,584801.9384,0,0
281923,2018-05-01 07:03:19.477,3.711776733,51.10448074,5661684.558,549832.5634,68.1,5.4
281923,2018-05-02 03:01:18.530,4.215796471,51.27517319,5681127.919,584804.9598,0,0
281923,2018-05-01 07:09:12.137,3.726131678,51.10339355,5661573.474,550838.7561,115.8,6.1
281923,2018-05-01 14:29:18.390,4.271631718,51.26251221,5679785.943,588723.8582,0,0
281923,2018-05-01 07:15:53.093,3.739358425,51.10697937,5661981.448,551760.7864,32.5,8.3
281923,2018-05-01 07:19:41.437,3.748428345,51.11405945,5662775.197,552387.7375,42,8.6
281923,2018-05-01 07:23:29.207,3.757913351,51.12092209,5663545.143,553043.7926,36.4,8.6
281923,2018-05-01 07:27:15.613,3.766461611,51.1281929,5664359.883,553633.6279,35.5,8.6
281923,2018-05-02 03:31:28.433,4.215771675,51.27521896,5681132.981,584803.146,0,0
